author,comment,likes,published_at
@hahosid,"aku ikut marah dan geram dengan kasus ini, tapi kaya dipaksakan sekali kejadian ini ada, kejadian sudah lama, mark up jumlah kecil kalau dibilang proyek desa(hal yg di tuduhkan), membuat rakyat geram karena tuduhan tidak masuk akal padahal mark up sampai miliaran saja tidak sebooming atau seviral ini, sampai di rapatkan di  RDPU Komisi III DPR yang menyita banyak mata, bukan cuma gejadian ini tapi kejadian kejadian viral di indonesia sering kali menutupi kasus besar yg sedang berlanjut dan menyebar dengan sangat cepat mungkin ada ikut campur buzzer didalamnya sehingga kasus besar dan sensitif yg sedang berlangsung teralihkan atau bahkan terlupakan oleh masyarakat umum",0,2026-03-30T14:56:09Z
@winanda4world,"Itulah bang, mau teriak hukum mati koruptor!!! Tapi kalo unsur penegak hukum masih begini jangan2 banyak org ga bersalah yg modar",0,2026-03-30T14:55:47Z
@DiqriRasyid,Makin hari makin ada gebrakan nya ni intansi penegak hukum Indonesia 😹👆🏻,1,2026-03-30T14:55:38Z
@rombenkrecehrr9829,Cek n proses bang si pelapor JPU sma hakim..,0,2026-03-30T14:55:24Z
@NewEnding-xl7ps,"Ga bakalan netral si gw liatnya.... Da bangsad aj jaksa penuntutnya... Gitu aj...  🗿🗿🗿
Tu rapat ratusan sampe milyaran ko jaksa diem2 bae... Da bangsad aj da",0,2026-03-30T14:55:20Z
@Guugooclass,gimana dgn kastil istana langit pertahanan 100 triliun rupiah perhari atau perminggu... yahoo aja bocor halus...,0,2026-03-30T14:55:17Z
@aufazzihni943,sumur bor 150juta apakabar?,0,2026-03-30T14:55:08Z
@didihyt7221,"Yang punya puluhan, ratusan bahkan ribuan dapur MBG bagaimana ? Apakah itu tidak termasuk Mark up juga",0,2026-03-30T14:55:04Z
@Piston101,Wkwkwk hakim2 kontol itu... Swasta bs markup anggaran?! Asli dongo... Yg bs korupsi hanya pejabat dan pns,0,2026-03-30T14:54:48Z
@-JherikoManihuruk,"singkat saja, ini pengalihan kasus apa??",1,2026-03-30T14:54:39Z
@Dalank194,"Miris sih, di liar negri ide kreatif dihargain sangat tinggi sampe milyaran, cuman di Indonesia ide kreatif dihargain 0 rupiah",0,2026-03-30T14:54:11Z
@HansBolo,"Bantu dampingi bang Feri, kasihan lho dengan korban. Saya tidak kenal korban tapi dgn yg saya lihat di medsos beliau patut diberikan pendampingan hukum. Sehat2 ya bang...",0,2026-03-30T14:53:54Z
@XieXee,Pemda karo : Dued nih..,0,2026-03-30T14:53:53Z
@applemintz2255,dan byangkan ada org² g berdaya lainnya diperlakukan bginii,0,2026-03-30T14:53:50Z
@hide-a,"padahal dah banyak kasus yang gk masuk akal bukanya belajar dari temen""nya yang kena blunder, kok bisa ada lagi yang blunder lagi.... @@",0,2026-03-30T14:53:06Z
@agusrianto-t5y1z,malu boy sarjana hukum kek gitu,0,2026-03-30T14:52:32Z
@leow4036,"GG indralaya 2,5 m udah kek bikin film layar lebar 😏",0,2026-03-30T14:52:20Z
@Masgoperr,Bentar lagi ada jaksa jaksa kontol  yang bikin video pres conference,0,2026-03-30T14:52:13Z
@danisshare,Edit gratis? Gile gak tuh?😂,0,2026-03-30T14:51:28Z
@robyirawan1483,"Hukum dikonoha ini sdh kacau asal mau nya mereka aja tidak pernah memikirkan masyarakat, mulai skrg terserah mereka lah kita masyarakat kecil ini apalah daya... semoga mereka menerima karma nya 🤲🤲🤲",0,2026-03-30T14:51:15Z
@up-lyra8097,"Pliss indo, jangan sampe gw pro amerika 😫",0,2026-03-30T14:51:14Z
@rizkimaulanayusup73,BANG APAKAH KITA PERLU NEPALKAN PEJABAT KONOHA BANGSAT INI ?,0,2026-03-30T14:50:41Z
@UltraMilk-d4z,Luar jawa suka aneh2,0,2026-03-30T14:50:36Z
@hayuchannel1220,"Lah gw ngerjain tugas bikin profile aj pake biaya pas ngedit, editing kok di 0 in, hadeuhhh",0,2026-03-30T14:50:29Z
@fauzimfs,Mual banget ini baca kasusnya,0,2026-03-30T14:49:50Z
@drhyll_editz9161,"percayalh setelah kasus ini jasa photografi,videografi,editing naik hehe",0,2026-03-30T14:49:47Z
@razorlr,"ini yg audit, dan jaksa dan semua yg terlibat atas tuntutan kasus ini seharusnya di PECAT. Beban negara juga punya PNS tapi merugikan rakyat. masih banyak penggangguran lulusan S1 yang lebih kompeten, dari orang-orang ini.",0,2026-03-30T14:49:47Z
@Guugooclass,"kasus ini cuma kasus sampah murahan yang tak berguna, kasus motor hondaku bisa keluar dan berjalan keluar dari rukoku tengah malam dan ada cctv dan jg kuncinya ketinggalan lebih hebat dan pegawai adikku melapor ke polisi disebelah kalo aku yang menghilangkan atau menyuruh orang bawa keluar menurut ibuku... coba aja bikin laporan polisi apakah kelompok pegawai ada melapor atau polisi cukup tau bahwa kalo melapor polisi harus melapor tentang hal baru atau lama atau simpang siur atau perlu bikin karangan yang cocok atau bermakna atau maksa bilang sesuatu biar hal itu jadi cerita dan bisa ditulis dgn indah... kasus kaya gini walaupun dikembangkan mgkn perlu 200jt saja hehe asalam asalam...",0,2026-03-30T14:49:06Z
@rangawam7059,"Proyek korupsi film merah putih one for all 3 Miliyar tidak pernah ditangkap pelaku nya, sedangkan di Sumut ini proyek video murah cuma 30 juta malah difitnah korupsi. Memang sudah rusak negara ini",0,2026-03-30T14:48:25Z
@dikisyput620,"Dikira adobe premiere gratisan apa ya, tenaga ngedit dari pagi ketemu pagi lagi ga ada harganya.. Njirr ga abis pikir ama negara ini",0,2026-03-30T14:48:01Z
@anzaservice3564,"kata yg cocok mngganti kt ""BODOH level parah"" adalah ""DUNGU""..",0,2026-03-30T14:48:01Z
@ocerns,"semoga kegaduan itu bukan sengaja dibuat untuk tujuan ""marketing"", karena jika benar dibuat untuk tujuan ""marketing"", betapa sangat bobrok dan sangat buruk sekali kualitas mentalitas dan kualitas SDM negeri ini. 😌",0,2026-03-30T14:47:56Z
@sekilas_hidup,"udah di forward ni opini nya om, ""Sangat Bodoh"" wkwk
https://www.youtube.com/watch?v=ftaMiFqcS8I",0,2026-03-30T14:47:40Z
@KrisnataJauhari,Coba itu KARTU POKEMON suruh ngira HARGAnya oleh JAKSA,0,2026-03-30T14:47:39Z
@abdulkarim6221,Yaqut Cholil tahanan rumah bg fer 😅,0,2026-03-30T14:47:21Z
@Yt-0192Account,"Cukup mengingatkan saja teruntuk jaksa yang memegang agama islam, jika anda berani tidak adil kalian sendiri yang akan di adili secara tidak adil oleh tuhan kalian di akhirat.

Sekali lagi, jika kalian mengaku islam ya..",0,2026-03-30T14:47:03Z
@dwikiadityawan8727,apakah indonesia bubar makin dekat :( ?,1,2026-03-30T14:46:49Z
@drhyll_editz9161,setuju bang fery,0,2026-03-30T14:46:44Z
@Ruangunik.,Parah sih auditor nya,0,2026-03-30T14:46:42Z
@krupindorobert6876,"Dr kasus ini kita dpt kesimpulan, menurut keyakinan saya.

Hakim = tolol
Jaksa = sangat tolol 

😢😢",0,2026-03-30T14:46:30Z
@Yudinov25,"asli... jaksa dan auditor tidak punya malu. jangankan melakukan, mendengarkannya saja saya malu..
saya yakin mereka bukan manusia si fiks.",0,2026-03-30T14:45:49Z
@temanberbagi5993,Mau menutupi kasus apakah? Atau mau menaikkan siapakah? Muatan politiknya apa ya? Kalau tidak ada sesuatu di balik kasus ini ... apa iya kasus begini bisa naik ke pengadilan?,0,2026-03-30T14:45:41Z
@senterpancing,auditor pemkab karo????........ini makdusnya ????mau ngompas???atau apa???.....sebaiknya amsal melaporkan balik ...!,1,2026-03-30T14:45:41Z
@rizawawan2561,Negara rusak,0,2026-03-30T14:45:36Z
@jeriefamjongste7812,"Emg bangke nih Hukum gak jelas, pantes nih negara kaga maju2",0,2026-03-30T14:45:32Z
@DeriNurfanChandra,"Bang, aku sedih liat kasus ini
Apa kasus ini dibuat2 agar anggaran yg kita tidak ketahui dan LEBIH BESAR itu tertutupi
Atau..ini ""kesalahan berfikir dari hukum kita""
Aku ga ahli hukum, orang GOBLOK kek aku aja tau ini anomali😢",0,2026-03-30T14:45:30Z
@agrialimmanuelsipahutar7159,ngeri,0,2026-03-30T14:45:17Z
@wittygonzales9753,Ya begitulah wajah peradilan...tinggal nunggu pelaku peradilan diadili di pengadilan akhirat nanti,0,2026-03-30T14:45:02Z
@Stampore,"07:44 -Rincian perbandingan anggaran yang diajukan dengan hasil perhitungan oleh ""mereka""",1,2026-03-30T14:44:41Z
@SafryNiko-i9t,Pesanan seseorang x..,0,2026-03-30T14:44:15Z
@kaksunarya2061,Terpaksa saya harus BODOH untuk memahami kasus ini.....,0,2026-03-30T14:44:10Z
@dindacell972,hukum di negeri ini konyol dan asal_asalan😢,0,2026-03-30T14:43:45Z
@hrynaldi,pengalihan isu ni,0,2026-03-30T14:43:44Z
@mortala9566,Pak Bobby harus turun tangan❤,0,2026-03-30T14:43:42Z
@elmushofa,Mas @ferryirwandi apakah jaksa penuntut umum  yang yang melanggar hukum karena dakwaannya salah bisa dituntunt di pengadilan dan mendapatkan hukuman? Mohon jelaskan! Apakah auditor boleh diaudit? Apakah polisi bisa dipolisikan? Terima kasih. Salam dari orang yang jadi bodoh akibat dari kebodohan penegak hukum yang merasa tidak bodoh.,0,2026-03-30T14:43:32Z
@RahmanSaeful-x4f,Bang KLO bener orng nya tolong bantu,0,2026-03-30T14:42:54Z
@senterpancing,justru ada oknum mau menutup nutupi untok projek di tempat lain yg harganya bisa 20-50 kali lebih mahal....!jaksa penuntutnya kayaknya harus di panggil dpr..!.....ada pesanan apa sampai kasus ini jadi viral...!..justru harus diperiksa harga video yg sampai 600 juta bahkan milyaran..!pasti ada yg mau menutupi /menekan ....ini...!,1,2026-03-30T14:42:42Z
@GysbertMichael,bisa dituntut balik gak sih jaksa dan pihak2 yang mau penjarain ansal dengan dakwaan pencemaran nama baik dan fitnah.,0,2026-03-30T14:42:19Z
@TutupMataBukaPikiran,Kalau jaksa bikin dakwaan asal2an gitu ada yg marahin atau tdk sih? pengawas jaksa misalnya. Kalau di swasta kerja asal2an siap2 kena peringatan. Kalau jaksa sepertinya gak takut ya? Berulang kali melakukan kesalahan sepele yang dampaknya besar. Padahal mereka digaji pake duit rakyat.,0,2026-03-30T14:42:12Z
@hanania-l6q,Meja biliard aman..👍🏻👍🏻👍🏻,0,2026-03-30T14:42:08Z
@armandoindra4511,"Secara ketentuan yang berhak mengubah, merencanakan, membeli/menyetujui, mengawasi, menerima pekerjaan selesai itu ya pejabat pengadaan nya (PPK/PPTK) kalo penyedia jasa mana bisa/mana ada kewenangan disana, mereka itu menawarkan jasa, jasa dipakai, jasa selesai diterima pihak pertama (PPK/PPTK) ya selesai, dikata anggarannya markup/tidak efisien itu sepenuhnya tanggung jawab PPK/PPTK, ini ilmu pengadaan paling basic!!!",0,2026-03-30T14:42:03Z
@followtrend2673,Menurut ku si videografer tetap salah karena memarkup harga. 30 juta itu sangat besar.,0,2026-03-30T14:41:58Z
@cinderelladidntsleep4381,Menjijikkan,0,2026-03-30T14:41:23Z
@AfrilPejuangkemanusiaan,Editing di cap cut aja bayar haisss yg beginian di kasusin,0,2026-03-30T14:41:14Z
@rizkimaulanayusup73,Saking maruknya ama duit ampe apa aja di kasusin. TOLOL,0,2026-03-30T14:41:06Z
@fghhhhhhhy,motifnya perlu di telusuri : kemungkinan 1. amsal korban dari malladmin pihak kpla desa 2. amsal mau dperas 3. amsal wanprestasi sebagian job,0,2026-03-30T14:41:04Z
@adisasmita8158,"akarnya bisa jadi memang apip yg tidak capable ditambah kejaksaan yg ngaco

atau

kriteria yg dipakai apip buat audit ini bermasalah.. bisa jadi di standar harga daerah sana gak mengatur komponen editing/clipon dll itu",0,2026-03-30T14:41:01Z
@Dikha12Salumang12,Untuk melawan para anjing-anjing Prabowo kita harus pakai cara primitif dan cara binatang di rimba,0,2026-03-30T14:41:00Z
@mahmudialirusman8270,perang sipil kapan ya?,0,2026-03-30T14:40:51Z
@ferifebrian7421,"Pertamina rugi, PLN rugi, BUMN banyak yang merugi, kog gak dikasuskan.?",0,2026-03-30T14:40:15Z
@pojokangkringan2510,Jaksa paling tolol sedunia 😂😂😂🎉🎉🎉 saat ini kok di Indonesia tercinta banyak Jaksa Guoblok ya 😂😂😂,0,2026-03-30T14:40:12Z
@dosendaring,"Halah paling ntar klo udah viral, para bedebah diatas tinggal minta maap...... org indonesia terlalu MENGOBRAL memberi maap, biar keliatan baek dan alim.... padahal org indonesia menyembah Tuhan, dan Tuhan punya surga neraka...... kok Tuhan ga maapin aja kesalahan orang-orang ya....... 
BTW, ini kok kyk pengalihan isu kasus si YAKULT itu ya...... mWAHAHAHAHA...... krn kasus ini TERLALU TOLOL.... bahkan untuk standar para bedebah diatas......",0,2026-03-30T14:38:46Z
@mrcai9211,"Peradilan sesat ngeri banget ya, kalau sampai ini benar yang di bilang Ferry nanti nya betapa busuk kinerja auditor pemkab nya, betapa busuk jaksa nya dan tim terkait. Semua yang terlibat menjerumuskan si Amsal kepenjara ini jika mengacu pada pancasila mereka harus nya mereka dipenjara seminim² nya 10th. Ngeri orang ga bersalah dihukum, B14d4b itu mah.",0,2026-03-30T14:37:54Z
@muhamadsafri7734,Ya harap maklum bang ferri soalnya orng pempda rata2 isinya orng dalam yg kerja disitu bukan dr ahlinya tpi orng yg punya sodara di sana 🤣🤣🤣🤣,0,2026-03-30T14:37:50Z
@evf244,"Satu lagi bukti audit pemerintah dan jaksa bertindak bodoh, dumb.....gak punya nurani...believe me seeing audit b*k work as oneof audit component...they all dumb,non capable at all .......",0,2026-03-30T14:37:40Z
@Mbah_Karso_Dirun,Up,0,2026-03-30T14:37:26Z
@bambangardijaya6726,Inilah contoh kesewenang-wenangan yg punya kuasa (baca: KEJAKSAAN) terhadap rakyat biasa yg tidak berdaya. Kita hanya bisa mengusap dada sambil marah dan mual....,0,2026-03-30T14:37:10Z
@kucingganteng3148,"50jt sewa rumah per bulan : 😂

6:28 7:42
30jt jasa video drone : 🤬",0,2026-03-30T14:36:55Z
@tukangpukul4497,"i love u ferry, you will be legend brohh
😇",0,2026-03-30T14:35:25Z
@shirogendroid,Kalo gini bayangin gak gak ada yang mau jadi vendor pemerintah kayak gimana?,0,2026-03-30T14:35:23Z
@yourattention122,Website danantara harusnya di audit!!!!!!,0,2026-03-30T14:35:17Z
@hernawankusuma2228,Jaksa2 di sumut lg pada gabut 😂,0,2026-03-30T14:35:16Z
@nurannasih1,"Jangan percaya ""kejaksaan KONYOL / KOCAK""",0,2026-03-30T14:35:14Z
@Tebakkatakatakata,"ISILOP dan Jaksa Penuntut Umum panen nihhh, menunggu aksi dari Baginda Habiburokhman, ayoo pak, Ndang di bahas di rapat , koclokkk banget JPU ne bjirrr",0,2026-03-30T14:35:09Z
@PutuSatryoAdi,Ini yang saya Takutkan jika ad Hukum mati untuk korupsi. Bukan yang benar benar korupsi yang mati. Malah akan dipakai untuk ngejebak orang yang tidak bersalah.,0,2026-03-30T14:35:02Z
@luthfialfaizanaibaho779,"Saya sebagai orang komputer dari awal sudah tertawa sinis dengan kasus ini, ditambah lagi penjelasa bg fery,  makin mersa aneh, terakhir timbul pertanyaan ""Negaraku Sehat!!?? "".😅",1,2026-03-30T14:34:58Z
@zulkarnaenalamsyah9993,Pantaslah papua minta merdeka,0,2026-03-30T14:34:05Z
@Newsanchorindonesia.official,Bang Ferry Irwandi Keren Banget ❤,0,2026-03-30T14:33:46Z
@eziszakaria8461,Terbaik bang ferry irwandi,0,2026-03-30T14:33:43Z
@rianmaulana1954,share sahare biar pada melek,0,2026-03-30T14:33:31Z
@fericahyono728,berharap sama siapa lagi kita anji,0,2026-03-30T14:33:09Z
@tdjpras,"Seharusnya yang kena mereka yang beli bukan penjualnya,",0,2026-03-30T14:32:51Z
@mfr-888,"Padahal kreatifitas dan ide (seni) hal dasar buat berkarya yah, kok ga di hargai hehe",0,2026-03-30T14:32:49Z
@dzakiahnaf481,"PEMDA & JAKSA KARO ANJING SEKELUARGA PENYAKITAN, BEDEBAH",0,2026-03-30T14:32:34Z
@Daysaster24,"Emang boomer boomer ini mending disuruh udahin aja masa kerjanya, suruh berkebun aja di rumah. Itu juga kalo punya, kalo gak punya ya mending nganggur aja daripada bikin kasus kasus jelek kayak gini. Demi Allah gue sebagai mantan video editor sakit hati banget denger kronologi kasus ini, gimana ceritanya sih sebuah layanan jasa tapi yang dimasukin hitungan itu malah barang barang yang dipakenya doang tapi jasanya gak diitung anjing, mana angkanya juga keitung receh kalo dibandingin sama uang uang yang mereka suka markup dari apbn/d. 

Aduh sumpah gue pengen bat ludah ludahin muka tu orang orang yang memperkarakan kasus ini, gue doain semoga hukumnya malah berbalik ke mereka deh ya, menurut gue gak cukup kalo cuman sampe saudara amsal akhirnya terbukti tidak bersalah, tapi harus ada hukuman juga buat orang orang bego yang udah salah tembak ini, gak tau malu bajingan.",0,2026-03-30T14:32:16Z
@yunaviaaa,"kalau editing Rp 0..
buat apa ya aku 3 tahun sekolah SMK multimedia",0,2026-03-30T14:32:06Z
@MenujuBintangGaming,"Entah bagaimana jaksa, Pembuatan Video yang hanya 30 jt di kasuskan dan sidangkan, yang jelas kerugiannya 250jt didiamkan. 250 jt pengadaan barang dan jasa, uangnya keluar tapi tidak ada bangunannya, ga diperiksa ga di kasuskan ga disidangkan. Aneh. Yang gede dilindungi yang kecil dibantai bantai.",0,2026-03-30T14:32:01Z
@qienzy,"iya kalau mengingat negara mwmbuat film one for all yg qualitasnya kayak gitu, ya gak heran kalau penilaian mereka soal pervideo an di anggar 0 0 0 dan 0, karena otak mereka juga isi nya 0, emang sepemikiran mereka semua itu, anggaplah semua, soalnya ada yang menyimpang satu tidak ada yg menegur",1,2026-03-30T14:31:30Z
@topanxxvii,Indonesia darurat ilmu gusti nu agung 😂,0,2026-03-30T14:30:59Z
@ghaisani005,"Kasus ini tolol bgt asli 
Ga perlu jenius untuk paham",0,2026-03-30T14:30:55Z
@jiolee6609,Kelihatan banget orang yang menjarain nih orang kek ga tau teknologi otaknya ga dipake,0,2026-03-30T14:30:53Z
@Nerava9812,"Ketika memberikan jasa kepada negara, selalu ingat:
""""Ask not what your country can do for you—ask what you can do for your country""""

Insya Allah kalau kita ikhlas, nanti akan dibalas berlipat ganda oleh Allah SWT, apa guna secuil uang dibandingkan pahala yang luas?",0,2026-03-30T14:30:43Z
@Edumi_14,Kocak ..capcut aja berbayar njir ..masa editing dubbing ambil gambar di hargai 0...kocak emang ..,0,2026-03-30T14:30:26Z
@meong_chaos,KEJAKSAAN SUMUT KERAS BOSS !,0,2026-03-30T14:30:25Z
@Budiman17-c7f,Dimana ya kolam buaya 🐊 terdekat?,0,2026-03-30T14:30:24Z
@PenginapanBandaraSyariah,Mungkin korban pengalihan isu??,0,2026-03-30T14:30:14Z
@jokosantoso1000,"Dengan penjelasan spt ini kalo pengadilan msh mengabulkan tuntutan jaksa, sungguh konyol.",0,2026-03-30T14:30:11Z
@blular5399,EO event musik dll bisa terancam juga nih kdepan nya klo pas ada ngisi acara pemerintahan..😂,0,2026-03-30T14:30:03Z
@budithema8131,"Peradilan demokrasi yg salah bisa jadi benar, dan sebaliknya yg benar bisa jadi salah, semua tergantung kepada ""kepintaran"" Pengacara atau jaksa yg menanganinya, Indonesia punya banyak sekali pengacara bagus...ayo pak/bu pengacara, ambil pro bono ini..",0,2026-03-30T14:29:47Z
@naradaofficial98,#faktaunikmenujuindonesiaemas #revolusikesadaran,0,2026-03-30T14:29:41Z
@Rockstar20k-z3f,"Tiap hari berita korupsi Mulu.
Ayo donk Prabowo,scroll lagi tweet mu di tahun 2011.
""Mendukung hukuman mati bagi koruptor""
#Indonesiadaruratkorupsi",0,2026-03-30T14:28:55Z
@YosiGhozali-i6z,Dari awal sampe akhir video : blokk goblokk goblokk,0,2026-03-30T14:28:33Z
@alfirahm,Disisi lain Yaqut jadi tahanan rumah 😊,0,2026-03-30T14:28:30Z
@PenginapanBandaraSyariah,😢,0,2026-03-30T14:28:29Z
@happysantosa9273,"Bang, engga sekalian bantu list down siapa jaksa2 yang terlibat dalam kasus ini? Jangan biarkan mereka2 yg bikin masalah hidup enak2 tanpa masalah hukuman sosial",0,2026-03-30T14:28:19Z
@mavuenjoyer,mari kita liat bersama hasil editing video profilnya biar berimbang.,0,2026-03-30T14:25:57Z
@jackfanotona6306,nda ada setoran kali pak,0,2026-03-30T14:25:54Z
@coinajaib,"sebelum abang bikin video ini, saya kebetulan ngintip sosmed istri bang amsal, jujur, gue marah tapi gak bisa ngapa2in 😭",0,2026-03-30T14:25:49Z
@kopralbambang9120,30 juta belum potong pajak pula,0,2026-03-30T14:25:47Z
@brokenfloor13,"yang paling TREN di konoha ,,,korupsi ....😂😂😂",0,2026-03-30T14:25:42Z
@ikhsanagoes3267,Instansi Kejaksaan hrs perbaiki kwalitas dan pengetahuan para jaksa2. Pinter dikitlah...jgn jd bahan tertawaan publik.,0,2026-03-30T14:25:36Z
@ARK4N4Football,Mana jaksa yang hitung atau staff ahli yang menghitung kerugian negara.... 😂😂😂😂😂,0,2026-03-30T14:25:33Z
@shakilaanfield2112,Bang ijin knp lu gk bikin konten. Lu kan ahli pengadaan. Knp gk bikin video harusnya gk semahal ini?. Untuk pengadaan yg ngawur di institusi negara. Biar viral biar ditindak sama KPK. Ak yakin abang tauk. Tapi knp gk speak up. Frontal.,0,2026-03-30T14:25:22Z
@BrianRamadhan-z3i,"GUE JUGA DAH KAPOK BERMITRA SAMA PEMERINTAH.

KENAPA? SOALNYA GUE JUJUR.",0,2026-03-30T14:25:22Z
@warnosutarto,auditornya boomer kah?,0,2026-03-30T14:25:18Z
@Rktaddeo-nb7im,Mending ga usah kerja bareng pemerintah…ada orang ga suka atau saingan politik lawan malah panjang urusannya mending bikin video wedding udah lbh mahal bayarannya ga ada kasus 😅😅,0,2026-03-30T14:25:01Z
@calvinbull4063,Tukar kepala ya ? hayo ngaku 😂,0,2026-03-30T14:24:33Z
@ZackM-z1o,What the hell,0,2026-03-30T14:24:24Z
